Chrysogorgia mixta	Chrysogorgia mixta
Horst Tappert	Horst Tappert
Hodï language	hoti
Espanola	Española
Abundantius	Abundancio (cónsul)
André Martin-Legeay	André Martin-Legeay
Ancyronyx johanni	Ancyronyx johanni
Joel Luna Zárate	Joel Luna Zárate
Brunswick Mum	Braunschweiger Mumme
Nelson Munsey	Nelson Munsey
Hasse Thomsén	Hasse Thomsén
Belrupt-en-Verdunois	Belrupt-en-Verdunois
Aenictus abeillei	Aenictus abeillei
Fanny de Sivers	Fanny de Sivers
Leong Ka Hang	Leong Ka Hang
Asalebria aralensis	Asalebria aralensis
Infinity Gems	Gemas del Infinito
Muhlenbergia schreberi	Muhlenbergia schreberi
Tony Knowles	Tony Knowles
Amata atricornis	Amata atricornis
Przemko II, Duke of Opava	Przemko II, Duke of Opava
John Longden	John Longden
Game Boy Light	Game Boy Light
Rainforest	selva
Carl Hollitzer	Carl Hollitzer
Eddie Tolan	Eddie Tolan
Kendrick Lamar	Kendrick Lamar
Bobsleigh at the 1932 Winter Olympics	Anexo:Bobsleigh en los Juegos Olímpicos de Lake Placid 1932
Pierre Fouquier	Pierre Fouquier
David Wohl	David Wohl
Bill Dinneen	Bill Dinneen
Lynne Dawson	Lynne Dawson
Chermisey	Chermisey
Cyme	Cime
Vallarta Botanical Gardens	Jardín botánico de Vallarta
synthesizer	sintetizador
Hemicyclopina begoniae	Hemicyclopina begoniae
Procaris	Procaris
List of lakes in Germany	Anexo:Lagos de Alemania
2006 European Men's Handball Championship	Campeonato Europeo de Balonmano Masculino de 2006
Vilém Tauský	Vilém Tauský
Rio Martin	Martín
Reverend Gary Davis	Reverend Gary Davis
Charles Stuart Curtis	Charles Stuart Curtis
Isabel Sabogal Dunin-Borkowski	Isabel Sabogal Dunin-Borkowski
Martin Kastler	Martin Kastler
Aglaulus, daughter of Cecrops	Aglauro
Jon Amiel	Jon Amiel
Uster railway station	Estación de Uster
Symplectrodia	Symplectrodia
Venturia saxatilis	Venturia saxatilis
Thomas Peter Anderson Stuart	Thomas Peter Anderson Stuart
Wilson Severino	Wilson Severino
Battle of Serres	Batalla de Serres
Washington County	Condado de Washington
Ruslan Kuang	Ruslan Kuang
(74345) 1998 VY45	(74345) 1998 VY45
John Kerr	John Kerr
Fritz Freymüller	Fritz Freymüller
Frenchville, Maine	Frenchville (Maine)
Tarunius punctatus	Tarunius punctatus
Tommasi	Tommasi
Tom Welling	Tom Welling
Ras Baraka	Ras Baraka
John Stewart	John Stewart
Gnome et Rhône	Gnôme et Rhône
Helioscirtus moseri	Helioscirtus moseri
Corn nut	Cancha serrana
Big Sky Conference Men's Basketball Player of the Year	Premio al mejor Baloncestista Masculino del Año de la Big Sky Conference
Imma microsticta	Imma microsticta
Hoplitis albopilosa	Hoplitis albopilosa
Anagnostis Striftombolas	Anagnostis Striftombolas
William Jones	William Jones
Patricia Franklin	Patricia Franklin
Anna Sophia Folch	Anna Sophia Folch
Alcyopis cyanoptera	Alcyopis cyanoptera
Acie Earl	Acie Earl
Lewis Stevenson	Lewis Stevenson
Saturnino Calderón de la Barca y Collantes	Saturnino Calderón Collantes
Cherokee	Cherokee
Yann Gilbert	Yann Gilbert
Orchard	Orchard
Comrat	Comrat
Chris Philo	Chris Philo
Farysia catenata	Farysia catenata
New Zealand Owlet-nightjar	Aegotheles novazelandiae
East Rennell	Rennell Este
Yaroslav Andreyev	Yaroslav Andreyev
Giuseppe Giacosa	Giuseppe Giacosa
Cophyla	Cophyla
Giorgi Rekhviashvili	Giorgi Rekhviashvili
Bradford Torrey	Bradford Torrey
Pilar Heras Garrote	Pilar Heras Garrote
Yevgeni Ovsiyenko	Yevgeni Ovsiyenko
Nihonmatsu	Nihonmatsu
Whitney Houston discography	Anexo:Discografía de Whitney Houston
Mike Palmer	Mike Palmer
Campnosperma seychellarum	Campnosperma seychellarum
Czechoslovak Hussite Church	Iglesia husita checoslovaca
Douglas County	Condado de Douglas
George Thorndike Angell	George Thorndike Angell
Cuemba	Cuemba
Acanthocyclops magnus	Acanthocyclops magnus
Horacio Usandizaga	Horacio Usandizaga
G.728	G.728
Renato Tapia	Renato Tapia
Aleuroclava cordii	Aleuroclava cordii
Lepidodermella triloba	Lepidodermella triloba
George Hoadley	George Hoadley
Claire Elizabeth Smith	Claire Elizabeth Smith
Ithomia hyala	Ithomia hyala
Dollar spot	Sclerotinia homoeocarpa
Valérie Boyer	Valérie Boyer
Igor Sergei Klinki	Igor Klinki
777 Gutemberga	(777) Gutemberga
Valmar Adams	Valmar Adams
Edward J. Livernash	Edward J. Livernash
Lim Kee Chong	Lim Kee Chong
Orectochilus annandalei	Orectochilus annandalei
Chris Douridas	Chris Douridas
Peter Grimwade	Peter Grimwade
Galium glaucum	Galium glaucum
Amphiacusta evides	Amphiacusta evides
N.V.V.J. Swamy	N.V.V.J. Swamy
Maja Nekić	Maja Nekić
Clavulinopsis rufipes	Clavulinopsis rufipes
Rafi Pitts	Rafi Pitts
Martin Bloch	Martin Bloch
2004 Western & Southern Financial Group Masters – Singles	Anexo:Masters de Cincinnati 2004
1995 Uruguayan Primera División	Campeonato Uruguayo de Fútbol 1995
Pomaulax spiratus	Pomaulax spiratus
Olaf Amundsen	Olaf Amundsen
Excalibosaurus	Excalibosaurus
Kevin Ullyett	Kevin Ullyett
Ezana of Axum	Ezana of Axum
Ancylis plumbata	Ancylis plumbata
Dulce Enemiga	Dulce enemiga
Kevin O'Neill	Kevin O'Neill
Brownville, New York	Brownville (Nueva York)
Mitra semiferruginea	Mitra semiferruginea
Solingen arson attack of 1993	Ataque incendiario de Solingen
Charles Woeste	Charles Woeste
Gastropteron chacmol	Gastropteron chacmol
2129 Cosicosi	(2129) Cosicosi
Vivien Oakland	Vivien Oakland
ARCNET	ARCNET
Miomantis mombasica	Miomantis mombasica
Karl Schlögl	Karl Schlögl
David Ovide L'Espérance	David Ovide L'Espérance
Atlético Mancha Real	Atlético Mancha Real
Chuck Klingbeil	Chuck Klingbeil
Ilyella yrsa	Ilyella yrsa
West Pleasant View, Colorado	West Pleasant View
Dendrobeania sessilis	Dendrobeania sessilis
Washington Silva	Washington Luís da Silva
Toyoko Yamasaki	Toyoko Yamasaki
William Attewell	William Attewell
Jon Bowermaster	Jon Bowermaster
Planocera reticulata	Planocera reticulata
Aubrey de Vere I	Aubrey de Vere I
Ab ovo	Ab ovo
Asuridia carnipicta	Asuridia carnipicta
Dieudonné Kalulika	Dieudonné Kalulika
Parrot	Parrot
Roman Matsov	Roman Matsov
Gare de Saint-Just-en-Chaussée	Estación de Saint-Just-en-Chaussée
Lasioglossum silvestris	Lasioglossum silvestris
Alien language	Lenguaje extraterrestre
Cliff Barker	Cliff Barker
Josefine Dora	Josefine Dora
Musa Nizam	Musa Nizam
Islam Dzhabrailov	Islam Dzhabrailov
Hohwacht	Hohwacht
Sven Müller	Sven Müller
Anāgāmi	Anāgāmi
Melanotus henscheli	Melanotus henscheli
Syneches claripilosus	Syneches claripilosus
Chester, New York	Chester (Nueva York)
Amnesia	Amnesia
San Roque González de Santa Cruz Bridge	Puente Internacional San Roque González de Santa Cruz
Alton	Alton
Harry Link	Harry Link
Charles Arthur Mander	Charles Arthur Mander
Theobald of Bavaria	Teobaldo I de Baviera
Hsing Yun	Hsing Yun
Wilmer Velásquez	Wilmer Velásquez
Lamyra gulo	Lamyra gulo
Machomyrma	Machomyrma dispar
Sarnois	Sarnois
Paul-Eugène Saint-Cène	Paul-Eugène Saint-Cène
Middlesex County	Condado de Middlesex
Opalia spongiosa	Opalia spongiosa
geopolitics	Geopolítica
Chico Olympio	Chico Olympio
Willie McGill	Willie McGill
Rohan	Rohan
Rebecca Greer	Rebecca Greer
Junonia lavinia	Junonia lavinia
Theodor Berkelmann	Theodor Berkelmann
Helius (Helius) corniger	Helius (Helius) corniger
Didier Flament	Didier Flament
Monica Johnson	Monica Johnson
The Concert	The Concert
Hylaeus taeniolatus	Hylaeus taeniolatus
Granges-d'Ans	Granges-d'Ans
Topham Beauclerk	Topham Beauclerk
Ryohei Arai	Ryohei Arai
Ancyridris rupicapra	Ancyridris rupicapra
Leonid Kuchma	Leonid Kuchma
Jon Cullen	Jon Cullen
Torralba de Aragón	Torralba de Aragón
Lüterswil-Gächliwil	Lüterswil-Gächliwil
Paul Foot	Paul Foot
fortress	Fortaleza
Ogasawarana ogasawarana	Ogasawarana ogasawarana
Orsinome vorkampiana	Orsinome vorkampiana
Braadworst	Braadworst
Saint-Édouard-de-Fabre, Quebec	Saint-Édouard-de-Fabre
Theodore R. Boehm	Theodore R. Boehm
Terebra leptapsis	Terebra leptapsis
Pat Hutchins	Pat Hutchins
Crenicichla virgatula	Crenicichla virgatula
Symphyotrichum puniceum	Symphyotrichum puniceum
Kelvin Sampson	Kelvin Sampson
Peter Kagwanja	Peter Kagwanja
Vincenzo Demetz	Vincenzo Demetz
Jeancourt	Jeancourt
Vansoniacris rubricornis	Vansoniacris rubricornis
Kanal	Kanal
Wilfried Hannes	Wilfried Hannes
Anaspis atriventris	Anaspis atriventris
Nancy Hollister	Nancy Hollister
Argathona setosa	Argathona setosa
Killer Instinct	Killer Instinct
Leucauge branicki	Leucauge branicki
Colotis pleione	Colotis pleione
1962 Segunda División Peruana	Segunda División Peruana 1962
Jayhawker	Jayhawkers
Osmia collinsiae	Osmia collinsiae
Arnulf Schröder	Arnulf Schröder
Lonicera japonica	Lonicera japonica
37P/Forbes	37P/Forbes
Wang Tzu-sung	Wang Tzu-sung
Ana Baro	Ana Baro
John Williams	John Williams
Scribonia	Escribònia
Paul Lipson	Paul Lipson
Darrell Harper	Darrell Harper
Carroll County	Condado de Carroll
Helcystogramma immeritellum	Helcystogramma immeritellum
Telemundo	Telemundo
Mil Mi-6	Mil Mi-6
John Truby	John Truby
Synersaga caradjai	Synesarga caradjai
Minneapolis–Saint Paul International Airport	Aeropuerto Internacional de Mineápolis-Saint Paul
Best Song Ever	Best Song Ever
Tipula (Beringotipula) unca unca	Tipula (Beringotipula) unca unca
Olive Honeyeater	Lichmera argentauris
Retta Scott	Retta Scott
Thomas Birch	Thomas Birch
Coursetia gracilis	Coursetia gracilis
Miguel Ángel Ruiz	Miguel Ruiz
Bursera malacophylla	Bursera malacophylla
Harney County	Condado de Harney
Weigle	Weigle
FNSS Pars	FNSS PARS
Marko Bedenikovic	Marko Bedenikovic
Calantica pusilla	Calantica pusilla
Agathirsia heleni	Agathirsia heleni
Benigno Simeon Cojuangco Aquino III	Benigno Aquino III
Hemicyclophora abberans	Hemicyclophora abberans
Florida Gators	Florida Gators
Mahdia campaign	Cruzada de Mahdía
Adicocrita araria	Adicocrita araria
Fish Heads and Tails	Fish Heads and Tails
Tatsuya Uemura	Tatsuya Uemura
Diadasina parahybensis	Diadasina parahybensis
gentleman scientist	gentleman scientist
Apophylia trapezicollis	Apophylia trapezicollis
Nyctemera sexmaculatum	Nyctemera sexmaculatum
Guilhem de Montanhagol	Guilhem de Montanhagol
Caelostomus globulipennis	Caelostomus globulipennis
Dirophanes invisor	Dirophanes invisor
Mount Lemmon	Mount Lemmon
National Theatre	Teatro Nacional
Domitille Collardey	Domitille Collardey
Neotrichia cameria	Neotrichia cameria
Mannophorus laetus	Mannophorus laetus
Acanthomolgus longidactylus	Acanthomolgus longidactylus
Channing Pollock	Channing Pollock
Françoise Sagan	Françoise Sagan
All the Way	All the Way
Giulio I Cybo-Malaspina	Giulio I Cybo-Malaspina
Colnect	Colnect
Steve Hrymnak	Steve Hrymnak
Miljenko Mumlek	Miljenko Mumlek
Jesús Carles de Vilallonga	Jesús Carles de Vilallonga
Curth Flatow	Curth Flatow
Alan Curtis	Alan Curtis
Blade	Blade (cómic)
María Teresa Lara	María Teresa Lara
Cañazas	Calobre
Chanda Gunn	Chanda Gunn
Vanua Levu	Vanua Levu
Phellinus gilvus	Phellinus gilvus
Alaknanda River	Río Alaknanda
Ostbevern	Ostbevern
Tammy Lynn Michaels	Tammy Lynn Michaels
Santa María Quiegolani	Santa María Quiegolani
Wayne Millner	Wayne Millner
Peter A. Wolff	Peter A. Wolff
Alex Pereira Lopes	Alex Pereira Lopes
Rhyacophila abchasica	Rhyacophila abchasica
Philaidae	Filaidas
Bruno Telushi	Bruno Telushi
Cecil Maynard Gordon-Ives	Cecil Maynard Gordon-Ives
Bird of Paradise	Ave del paraíso
Aleksandr Stoletov	Aleksandr Stoletov
Gynoplistia (Gynoplistia) histrionica	Gynoplistia (Gynoplistia) histrionica
Adolphe Masselot	Adolphe Masselot
Vicente Leñero	Vicente Leñero
Leopoldo Torres Balbás	Leopoldo Torres Balbás
Agosta, Lazio	Agosta
Santa Rosa, El Oro	Santa Rosa (Ecuador)
1954 World Artistic Gymnastics Championships	Campeonato Mundial de Gimnasia de 1954
Wolf Rilla	Wolf Rilla
Glossosoma yamanouchii	Glossosoma yamanouchii
Glenn Kotche	Glenn Kotche
Percy Barnfather	Percy Barnfather
Help:Edit conflict	Ayuda:Conflicto de edición
Liu Jing	Liu Jing
Ted Falk	Ted Falk
Tomu Sione	Tomu Sione
Walter C. Kelly	Walter C. Kelly
Zymoetz River	Zymoetz
TFM	TFM
Tom Smith (footballer born 1876)	Tom Smith
New York Times Building	Edificio New York Times
Gerhard Scheibe	Gerhard Scheibe
Joseph Pearce	Joseph Pearce
17072 Athiviraham	(17072) Athiviraham
John Tortorella	John Tortorella
Dignac	Dignac
Kingdom of Galicia–Volhynia	Principado de Galitzia-Volynia
Águia Vitória	Águila Vitória
Bob Wilson	Bob Wilson
2010 ISF Women's World Championship	Campeonato Mundial de Sóftbol Femenino de 2010
Adonis amurensis	Adonis amurensis
Distichus	Distichus
Ian Buchanan	Ian Buchanan
Manuel António of Portugal	Manuel António of Portugal
Rosalind Resnick	Rosalind Resnick
Rhododendron spiciferum	Rhododendron spiciferum
Rossiya Segodnya	Rossiya Segodnya
Gonyosoma oxycephalum	Gonyosoma oxycephalum
Shyne	Shyne
Glen Baxter	Glen Baxter
Ichneumon medius	Ichneumon medius
Pimm Fox	Pimm Fox
Ramazzottius affinis	Ramazzottius affinis
Chef Thémis, cuisinier sans frontières	Chef Thémis, cuisinier sans frontières
Jeffrey Smart	Jeffrey Smart
Ardgillan Castle	Castillo de Ardgillan
Candoia superciliosa	Candoia superciliosa
Burnout	Burnout
Sean Murphy	Sean Murphy
Pterygoplichthys gibbiceps	Glyptoperichthys gibbiceps
Bettant	Bettant
Ciudad del Este	Ciudad del Este
Ed Zawatsky	Ed Zawatsky
Myōkō class cruiser	Clase Myōkō
Élie Lison	Élie Lison
Ferdosi Mashhad FSC	Ferdosi Mashhad FSC
Clayton Watson	Clayton Watson
Opius unitus	Opius unitus
François Châtelet	François Châtelet
Leucania disciliena	Leucania disciliena
Stasys Baranauskas	Stasys Baranauskas
Sidonie Goossens	Sidonie Goossens
William H. Getchell	William H. Getchell
Rama Bijapurkar	Rama Bijapurkar
Spotted Nightingale-Thrush	Catharus dryas
Neustadt an der Waldnaab	Neustadt an der Waldnaab
Calomela relicta	Calomela relicta
Philippe Kirsch	Philippe Kirsch
Concerted reaction	Reacción concertada
Phyllonorycter lantanae	Phyllonorycter lantanae
David Jones	David Jones
Foz do Jordão	Foz do Jordão
The Sands of Time	Las arenas del tiempo
Gigantatypus	Gigantatypus
Louie Kelcher	Louie Kelcher
Mario Soto	Mario Soto (beisbolista)
Aonghas Mór	Aonghas Mór
Fatal familial insomnia	Insomnio familiar fatal
Chicken curry	Pollo al curry
Schmardaea microphylla	Schmardaea microphylla
Victor Ramos Ferreira	Victor Ramos Ferreira
Charles P. Neill	Charles P. Neill
Fernando Galhardo Borges	Fernando Galhardo Borges
Favites pentagona	Favites pentagona
Carenza Lewis	Carenza Lewis
Fiat G.46-3A	Fiat G.46-3A
Postia dissecta	Postia dissecta
Saint-Christophe-en-Oisans	Saint-Christophe-en-Oisans
Buenaventura Province	Provincia de Buenaventura
Todd Goldman	Todd Goldman
East Fork Township, Clinton County, Illinois	Municipio de East Fork (condado de Clinton, Illinois)
Bob Hohn	Bob Hohn
Dinotrema cylon	Dinotrema cylon
Bad Love	Bad Love
Epigraphical Museum	Museo Epigráfico de Atenas
Calvin Lowry	Calvin Lowry
Sedia gestatoria	Silla gestatoria
Munda tacita	Munda tacita
Huntingdon	Huntingdon (Quebec)
Joseph Margolis	Joseph Margolis
Daffodil Year-Book. (Royal Horticultural Society)	Daffodil Year-Book. (Royal Horticultural Society)
REM Island	Isla REM
European Liberation Front	Frente Europeo de Liberación
Neurergus kaiseri	Neurergus kaiseri
Virginia Woolf	Virginia Woolf
Dwaine Board	Dwaine Board
Aenigmathura calliandra	Aenigmathura calliandra
(21063) 1991 JC2	(21063) 1991 JC2
Data journalism	Periodismo de datos
Energy policy of China	Política energética de China
Ophiusa indistincta	Ophiusa indistincta
Amphixystis glomerata	Amphixystis glomerata
Houx	Houx
Truth or Dare?	Verdad o reto
Mungo Martin	Mungo Martin
List of highways numbered 8	Ruta 8
Eggerthella	Eggerthella
Pistakee Highlands	Pistakee Highlands
Acanthormius chinensis	Acanthormius chinensis
Vilnius Airport	Aeropuerto Internacional de Vilna
Pietro Iemmello	Pietro Iemmello
McLean County	Condado de McLean
Pediocactus nigrispinus	Pediocactus nigrispinus
Rosaria Console	Rosaria Console
Volodymyr-Volynskyi Raion	Raión de Volodymyr-Volynskyi
Lemairegisa elegans	Lemairegisa elegans
MTV Movie Awards Mexico 2005	Anexo:MTV Movie Awards México 2005
Johann Heinrich Kurtz	Johann Heinrich Kurtz
Julian Hunt, Baron Hunt of Chesterton	Julian Hunt, Baron Hunt of Chesterton
Étrepy	Étrepy
Australia at the 1964 Winter Olympics	Australia en los Juegos Olímpicos de Innsbruck 1964
Bill Henderson	Bill Henderson
Victor Flynn	Victor Flynn
Manfred Razenböck	Manfred Razenböck
Carlos Zingaro	Carlos Zingaro
Vlašić	Vlašić
Ferdinand Lop	Ferdinand Lop
Jajpur district	Distrito de Jajpur
Edward Bellasis	Edward Bellasis
Niclas Bendixen	Niclas Bendixen
Diphucephalini	Diphucephalini
Agnippe crinella	Agnippe crinella
Dolgoma	Dolgoma
Benjamin White Norris	Benjamin White Norris
Christina Moore	Christina Moore
Joseph Cotten	Joseph Cotten
Sharpe's Starling	Cinnyricinclus sharpii
Wishmaster	Wishmaster
Blepharipoda doelloi	Blepharipoda doelloi
Simple Authentication and Security Layer	SASL
Etroubles	Etroubles
Boletus illudens	Boletus illudens
Lamprologus speciosus	Lamprologus speciosus
Sergei Ogorodnikov	Sergei Ogorodnikov
Refuse-derived fuel	Combustible Sólido Recuperado
Little Elk Township, Todd County, Minnesota	Municipio de Little Elk
Veleropilina reticulata	Veleropilina reticulata
Goy Ogalde	Goy Ogalde
Arkadi Duchin	Arkadi Duchin
Björn Engels	Björn Engels
Laura del Río	Laura del Río
Brachyrhaphis holdridgei	Brachyrhaphis holdridgei
Saint-Cirq	Saint-Cirq
Adam Philippe, Comte de Custine	Adam Philippe de Custine
Krieglsteinera lasiosphaeriae	Krieglsteinera lasiosphaeriae
Otto Lauffer	Otto Lauffer
Rosie Ruiz	Rosie Ruiz
Brahmaeops japonica	Brahmaeops japonica
Phases	Phases (Buffy the Vampire Slayer)
Tomàs Ferrandis Moscardó	Tomàs Ferrandis Moscardó
upper middle class	Clase media alta
Clarence Herschberger	Clarence Herschberger
Agnippe miniscula	Agnippe miniscula
Embrace	Embrace (banda estadounidense)
Edward P. Doherty	Edward P. Doherty
Selastele retiarium	Selastele retiarium
Linda G. Alvarado	Linda G. Alvarado
Michael Davies	Michael Davies
Wick F.C.	Wick F.C.
Aaron Garcia	Aaron Garcia
Claudette Nevins	Claudette Nevins
Caridina batuan	Caridina batuan
Gulf Arabic	Árabe del Golfo
Frank Signorelli	Frank Signorelli
Bob Masters	Bob Masters
Imbricatea	Silicofilosea
Pressure	Presión
Piraeus station	Estación de Pireo
Sea daisy	Concentricycloidea
Pultenaea gunnii	Pultenaea gunnii
Buffy Pipit	Anthus vaalensis
Michael Cayley	Michael Cayley
Stanislav Shatsky	Stanislav Shatsky
Artiguism	Artiguismo
Mordella brachyura	Mordella brachyura
Alevtina Ivanova	Alevtina Ivanova
Friedrich Wilhelm, Count Brandenburg	Friedrich Wilhelm, Count Brandenburg
Galleguillos de Campos	Galleguillos de Campos
Chevry-Cossigny	Chevry-Cossigny
Coenyra hebe	Coenyra hebe
Uropetala carovei	Uropetala carovei
Zonitis nigromaculata	Zonitis nigromaculata
Dae Won-ui	Dae Won-ui
Malcolm C. Tarver	Malcolm C. Tarver
Arnold Safroni-Middleton	Arnold Safroni-Middleton
Colossus	Coloso
Tin Pei Ling	Tin Pei Ling
794 Irenaea	(794) Irenaea
Jeanne-Marie Marsan	Jeanne-Marie Marsan
Sasha McDonnell	Sasha McDonnell
Georg Friedrich Creuzer	Georg Friedrich Creuzer
Campanula primulifolia	Campanula primulifolia
Atriplex oblongifolia	Atriplex oblongifolia
Carolina Benvenga	Carolina Benvenga
Rio Torto	Rio Torto
Ripley Under Ground	La máscara de Ripley
Roy Winsor	Roy Winsor
Algernon Capell, 2nd Earl of Essex	Algernon Capell, 2nd Earl of Essex
Bure	Bure
Nausorixipha fulva	Nausorixipha fulva
Vriesea zonata	Vriesea zonata
Tom Fitzgerald	Tom Fitzgerald
Janadas Devan	Janadas Devan
Richard Benjamin Harrison	Richard Benjamin Harrison
Pete La Roca	Pete La Roca
Diego León	Diego León
Little Thatch	Pequeña Thatch
Georgetown	Georgetown
Turbonilla rectogallica	Turbonilla rectogallica
Hepatoxylon megacephalum	Hepatoxylon megacephalum
Acomys	Acomys
Australocnus calcareus	Australocnus calcareus
Calcodes baderi	Calcodes baderi
Rainer Barzel	Rainer Barzel
Yamaha YM2151	Yamaha YM2151
Dendronephthya ehrenbergi	Dendronephthya ehrenbergi
Polo Montañez	Polo Montañez
Natatolana endota	Natatolana endota
Polyommatus ardschira	Lycaena ardschira
U.S. Route 81 in South Dakota	U.S. Route 81 en Dakota del Sur
Mansfield Town F.C.	Mansfield Town Football Club
Gnidia holmbergi	Gnidia holmbergi
Calicina digita	Calicina digita
Alfred Fowell Buxton	Alfred Fowell Buxton
Sonia	Sonia
Le Rove	Le Rove
Aage Frandsen	Aage Frandsen
Charaxes baileyi	Charaxes baileyi
Cenothyla cognata	Cenothyla cognata
